test;variables_used;mse;r_squared;aic
3887;x1, x1_squared, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6;30.63843929588878;0.9445113828682756;646.0132473166161
1700;x1, x1_squared, x2_squared, x3_squared, x5, x5_squared;32.535506094371556;0.9410756460724905;646.0209054617868
1230;x1_squared, x2_squared, x3_squared, x4, x5;33.19739243022977;0.939876917993672;646.0348397989122
3724;x1_squared, x2_squared, x3, x3_squared, x4, x5, x6, x6_squared;31.26810713684144;0.9433710050112525;646.0475703166876
383;x1, x2_squared, x3, x5;33.88854518549357;0.9386251861333773;646.0954123561704
2655;x1, x1_squared, x2_squared, x3, x4, x5, x5_squared;31.930430092324432;0.942171486180041;646.1436542895755
312;x1, x1_squared, x2_squared, x5;33.91714556280583;0.9385733886063826;646.1797721752143
1223;x1_squared, x2_squared, x3, x5, x5_squared;33.24825913555077;0.9397847943998737;646.1879475315001
1702;x1, x1_squared, x2_squared, x3_squared, x5, x6_squared;32.597035162321944;0.9409642121035144;646.209840470513
3888;x1, x1_squared, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6_squared;30.71094366970267;0.9443800717593749;646.2496128807509
1219;x1_squared, x2_squared, x3, x4_squared, x5;33.270855818691025;0.9397438700340107;646.2558879544147
2906;x1, x2_squared, x3, x3_squared, x5, x6, x6_squared;31.996050995802204;0.9420526415759229;646.3489555212697
1933;x1, x2_squared, x3, x3_squared, x5, x6_squared;32.659344336245255;0.9408513653014227;646.4008078313691
2194;x1_squared, x2_squared, x3, x4, x5, x6;32.666545710992615;0.9408383230468117;646.4228553680236
1931;x1, x2_squared, x3, x3_squared, x5, x5_squared;32.67203005266001;0.9408283904738088;646.439642822039
2676;x1, x1_squared, x2_squared, x3_squared, x4, x5, x6;32.02685117009039;0.9419968600440322;646.4451716427585
1225;x1_squared, x2_squared, x3, x5, x6_squared;33.33716586354328;0.9396237773408007;646.4549933026402
3115;x1_squared, x2_squared, x3, x3_squared, x5, x5_squared, x6_squared;32.03505982153572;0.9419819935323009;646.470798887913
1927;x1, x2_squared, x3, x3_squared, x4_squared, x5;32.68493392145137;0.940805020555127;646.4791301793897
3110;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x6_squared;32.05164408757468;0.9419519581254788;646.5225546044582
3108;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared;32.051848520156476;0.9419515878820356;646.5231924248748
2657;x1, x1_squared, x2_squared, x3, x4, x5, x6_squared;32.0519078952209;0.941951480349136;646.5233776716301
2662;x1, x1_squared, x2_squared, x3, x4_squared, x5, x6;32.06951392402088;0.941919594449797;646.578292328052
844;x1, x1_squared, x2_squared, x4, x5;33.381745717475376;0.9395430397280673;646.5886281582158
2669;x1, x1_squared, x2_squared, x3, x5, x6, x6_squared;32.0734349797041;0.9419124931103502;646.5905183193889
3728;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x6, x6_squared;31.449079574570643;0.9430432497293475;646.6246782818168
2893;x1, x2_squared, x3, x3_squared, x4, x5, x6;32.0919035981057;0.9418790449935731;646.6480840373325
3730;x1_squared, x2_squared, x3, x3_squared, x5, x5_squared, x6, x6_squared;31.456785850274194;0.9430292930594958;646.649179258602
389;x1, x2_squared, x3_squared, x5;34.083399758218896;0.9382722892159494;646.6687521558646
2667;x1, x1_squared, x2_squared, x3, x5, x5_squared, x6;32.101789338588816;0.9418611411420279;646.6788837626918
2675;x1, x1_squared, x2_squared, x3_squared, x4, x5, x5_squared;32.114517654958085;0.9418380891625544;646.7185257699384
3891;x1, x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared, x6;30.85535334873694;0.9441185345017925;646.718733002855
1238;x1_squared, x2_squared, x3_squared, x5, x5_squared;33.446449067029405;0.9394258568860867;646.7822690907017
1014;x1, x2_squared, x3, x5, x6;33.45744492230786;0.9394059425295592;646.8151396897708
3722;x1_squared, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6;31.511997108151146;0.9429293011401911;646.8245400308181
1234;x1_squared, x2_squared, x3_squared, x4_squared, x5;33.46128424053938;0.9393989892230498;646.8266142598465
147;x1_squared, x2_squared, x5;34.82776116429514;0.9369241923148471;646.8291869774824
2193;x1_squared, x2_squared, x3, x4, x5, x5_squared;32.85688364259255;0.9404936061207897;647.003833710762
2214;x1_squared, x2_squared, x3_squared, x4, x5, x6;32.85971634455902;0.9404884758753046;647.0124546740157
4057;x1, x1_squared, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6, x6_squared;30.337335642563332;0.945056705205846;647.0256219814537
3892;x1, x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared, x6_squared;30.951386955959983;0.9439446101053337;647.0294877329425
1240;x1_squared, x2_squared, x3_squared, x5, x6_squared;33.53577669276518;0.9392640775481814;647.0489896353799
2661;x1, x1_squared, x2_squared, x3, x4_squared, x5, x5_squared;32.22202529180272;0.9416433843983203;647.0527300401261
2207;x1_squared, x2_squared, x3, x5, x6, x6_squared;32.886505386591836;0.9404399588185992;647.0939469417384
2677;x1, x1_squared, x2_squared, x3_squared, x4, x5, x6_squared;32.23908075657555;0.9416124956136259;647.1056471128118
2200;x1_squared, x2_squared, x3, x4_squared, x5, x6;32.89814864773878;0.9404188719592553;647.1293450492133
2205;x1_squared, x2_squared, x3, x5, x5_squared, x6;32.90287628466688;0.9404103098378983;647.1437145425186
1005;x1, x2_squared, x3, x4, x5;33.576288023247855;0.9391907083505882;647.1697170651634
2682;x1, x1_squared, x2_squared, x3_squared, x4_squared, x5, x6;32.27629869876768;0.9415450910005911;647.221024086907
2899;x1, x2_squared, x3, x3_squared, x4_squared, x5, x6;32.276894835221725;0.9415440113507063;647.2228710488354
2904;x1, x2_squared, x3, x3_squared, x5, x5_squared, x6;32.2834720271586;0.941532099540132;647.2432463728284
2689;x1, x1_squared, x2_squared, x3_squared, x5, x6, x6_squared;32.29505739716148;0.9415111175261915;647.2791263169225
2663;x1, x1_squared, x2_squared, x3, x4_squared, x5, x6_squared;32.3094416236092;0.9414850665636608;647.3236564252074
2687;x1, x1_squared, x2_squared, x3_squared, x5, x5_squared, x6;32.31643680129382;0.9414723977481066;647.3453046499818
514;x1_squared, x2_squared, x4, x5;34.31663954366548;0.9378498736669868;647.350742084072
2668;x1, x1_squared, x2_squared, x3, x5, x5_squared, x6_squared;32.32825068015381;0.9414510018866996;647.3818548428957
1029;x1, x2_squared, x3_squared, x5, x6;33.66558678784886;0.9390289812824621;647.4353218459612
2195;x1_squared, x2_squared, x3, x4, x5, x6_squared;33.01677934139456;0.9402040224665392;647.48929635421
3726;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared, x6;31.725362326579877;0.9425428799912455;647.499350079816
3723;x1_squared, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6_squared;31.729282379910398;0.9425357804671382;647.5117055294562
2892;x1, x2_squared, x3, x3_squared, x4, x5, x5_squared;32.378680793145314;0.9413596689958603;647.5377272418915
2213;x1_squared, x2_squared, x3_squared, x4, x5, x5_squared;33.0346682618319;0.9401716242282523;647.5434629819641
3454;x1, x1_squared, x2_squared, x3, x4, x5, x5_squared, x6;31.74871412108446;0.9425005880594637;647.572929080457
848;x1, x1_squared, x2_squared, x4_squared, x5;33.72027104931902;0.9389299437949927;647.5976237746726
3456;x1, x1_squared, x2_squared, x3, x4, x5, x6, x6_squared;31.76993237810018;0.9424621601314489;647.6397386205665
2894;x1, x2_squared, x3, x3_squared, x4, x5, x6_squared;32.414098581443724;0.9412955246027481;647.6470535963648
2681;x1, x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared;32.41614304750629;0.9412918219143216;647.6533607333179
1020;x1, x2_squared, x3_squared, x4, x5;33.753294698027965;0.9388701353764958;647.6955099645605
4058;x1, x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared, x6, x6_squared;30.54394135357264;0.9446825260551162;647.7043413327137
3604;x1, x2_squared, x3, x3_squared, x4, x5, x6, x6_squared;31.79663818051591;0.9424137938282201;647.7237633013139
2220;x1_squared, x2_squared, x3_squared, x4_squared, x5, x6;33.10169845960143;0.9400502272816136;647.7461660454792
2227;x1_squared, x2_squared, x3_squared, x5, x6, x6_squared;33.10392504171558;0.9400461947667308;647.7528923082866
2225;x1_squared, x2_squared, x3_squared, x5, x5_squared, x6;33.11299216033013;0.9400297735036099;647.7802784176204
853;x1, x1_squared, x2_squared, x5, x6;33.792096724752575;0.9387998618621021;647.8104016845596
1013;x1, x2_squared, x3, x5, x5_squared;33.80419001821715;0.9387779599589263;647.8461826251299
4002;x1_squared, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6, x6_squared;31.217838280162212;0.9434620458542596;647.8866737592672
2199;x1_squared, x2_squared, x3, x4_squared, x5, x5_squared;33.151813049365146;0.9399594658280925;647.8974473834189
1009;x1, x2_squared, x3, x4_squared, x5;33.82714960359243;0.9387363783486462;647.9140789181374
2683;x1, x1_squared, x2_squared, x3_squared, x4_squared, x5, x6_squared;32.5062093802007;0.9411287047201632;647.930819534814
1942;x1, x2_squared, x3, x4, x5, x6;33.18483465838638;0.9398996611036299;647.9970050574643
2688;x1, x1_squared, x2_squared, x3_squared, x5, x5_squared, x6_squared;32.533951187797804;0.941078462130277;648.0161262408159
854;x1, x1_squared, x2_squared, x5, x6_squared;33.86261710422607;0.9386721439225949;648.0188732042001
2215;x1_squared, x2_squared, x3_squared, x4, x5, x6_squared;33.19735247494617;0.9398769903558251;648.0347194421471
852;x1, x1_squared, x2_squared, x5, x5_squared;33.88142540840393;0.9386380806082288;648.0744007575125
1015;x1, x2_squared, x3, x5, x6_squared;33.88779255050836;0.9386265492143793;648.0931914188628
3124;x1_squared, x2_squared, x3, x4, x5, x5_squared, x6;32.56784899365951;0.9410170705445993;648.120264095163
3455;x1, x1_squared, x2_squared, x3, x4, x5, x5_squared, x6_squared;31.926370389441328;0.9421788386204435;648.1309392682842
3469;x1, x1_squared, x2_squared, x3_squared, x4, x5, x5_squared, x6;31.942128838422853;0.9421502988330973;648.1802858146782
2206;x1_squared, x2_squared, x3, x5, x5_squared, x6_squared;33.248240804261975;0.9397848275992757;648.1878923969026
523;x1_squared, x2_squared, x5, x6;34.60714663855327;0.9373237425280406;648.1937277391663
2905;x1, x2_squared, x3, x3_squared, x5, x5_squared, x6_squared;32.60520697341567;0.9409494123125501;648.234906513854
3126;x1_squared, x2_squared, x3, x4, x5, x6, x6_squared;32.605679019963105;0.9409485573992209;648.2363542676768
2201;x1_squared, x2_squared, x3, x4_squared, x5, x6_squared;33.270828559725345;0.939743919402136;648.2558060239197
102;x1, x2_squared, x5;35.330740670249824;0.9360132569711278;648.263049190398
2898;x1, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared;32.617552266583154;0.9409270540181431;648.272762297506
3471;x1, x1_squared, x2_squared, x3_squared, x4, x5, x6, x6_squared;31.971978070886347;0.9420962395314518;648.2736900287932
3727;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared, x6_squared;31.97314061925674;0.9420941340651517;648.2773261104655
3608;x1, x2_squared, x3, x3_squared, x4_squared, x5, x6, x6_squared;31.97323063784086;0.942093971034434;648.2776076544604
1711;x1, x1_squared, x2_squared, x4, x5, x6;33.278167212293205;0.9397306285266227;648.2778609099852
1710;x1, x1_squared, x2_squared, x4, x5, x5_squared;33.27905561350463;0.9397290195623343;648.2805304961661
2900;x1, x2_squared, x3, x3_squared, x4_squared, x5, x6_squared;32.62137264930073;0.9409201350053349;648.28447427077
3610;x1, x2_squared, x3, x3_squared, x5, x5_squared, x6, x6_squared;31.980470675530327;0.9420808587582019;648.3002491515801
518;x1_squared, x2_squared, x4_squared, x5;34.65504092745093;0.9372370022135692;648.3320262775593
3460;x1, x1_squared, x2_squared, x3, x4_squared, x5, x6, x6_squared;32.0078967893823;0.9420311879144541;648.3859713433409
3458;x1, x1_squared, x2_squared, x3, x4_squared, x5, x5_squared, x6;32.01677129424533;0.9420151154899477;648.4136934860259
1028;x1, x2_squared, x3_squared, x5, x5_squared;33.99847335278929;0.9384260975986071;648.4192688628859
1712;x1, x1_squared, x2_squared, x4, x5, x6_squared;33.32792553283866;0.939640512304605;648.4272716553126
2219;x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared;33.33980584819247;0.9396189961214958;648.462912032549
1024;x1, x2_squared, x3_squared, x4_squared, x5;34.013980188047604;0.9383980135034525;648.4648688514753
3462;x1, x1_squared, x2_squared, x3, x5, x5_squared, x6, x6_squared;32.040551313221336;0.9419720480100541;648.4879395490844
3602;x1, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6;32.04152977684967;0.9419702759356633;648.4909933313954
4003;x1_squared, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared, x6, x6_squared;31.4208975412071;0.9430942896026322;648.5350264748845
1962;x1, x2_squared, x3_squared, x4, x5, x6;33.37522277461386;0.9395548532893104;648.569085800228
1955;x1, x2_squared, x3, x5, x6, x6_squared;33.39730964917482;0.9395148522267787;648.6352413721818
1030;x1, x2_squared, x3_squared, x5, x6_squared;34.08224020988462;0.9382743892489487;648.6653500068202
522;x1_squared, x2_squared, x5, x5_squared;34.770800748236745;0.9370273520968389;648.6655042024063
1948;x1, x2_squared, x3, x4_squared, x5, x6;33.411983644827856;0.939488276469485;648.6791693802941
1953;x1, x2_squared, x3, x5, x5_squared, x6;33.41641687451208;0.9394802475427427;648.692436882303
3139;x1_squared, x2_squared, x3_squared, x4, x5, x5_squared, x6;32.757495973199525;0.9406736049869624;648.7008886978352
3470;x1, x1_squared, x2_squared, x3_squared, x4, x5, x5_squared, x6_squared;32.111185751641436;0.9418441235008467;648.7081501628438
1941;x1, x2_squared, x3, x4, x5, x5_squared;33.42376719569533;0.9394669355344516;648.7144306015458
524;x1_squared, x2_squared, x5, x6_squared;34.79276707856188;0.9369875693493748;648.7286589017452
2226;x1_squared, x2_squared, x3_squared, x5, x5_squared, x6_squared;33.446439530195896;0.9394258741580404;648.7822405769576
1249;x1_squared, x2_squared, x4, x5, x6;34.12258436112186;0.9382013228260839;648.783652945641
2221;x1_squared, x2_squared, x3_squared, x4_squared, x5, x6_squared;33.461154705244184;0.9393992238216313;648.8262271391818
3141;x1_squared, x2_squared, x3_squared, x4, x5, x6, x6_squared;32.80444397761805;0.9405885784679182;648.8441059744393
394;x1, x2_squared, x4, x5;34.83299315602967;0.9369147167673694;648.8442083242808
3128;x1_squared, x2_squared, x3, x4_squared, x5, x5_squared, x6;32.8323414953263;0.9405380538748053;648.9291117198826
3130;x1_squared, x2_squared, x3, x4_squared, x5, x6, x6_squared;32.836001510026165;0.9405314253010579;648.9402586882273
1248;x1_squared, x2_squared, x4, x5, x5_squared;34.180886908755845;0.9380957323385195;648.9543691939073
3132;x1_squared, x2_squared, x3, x5, x5_squared, x6, x6_squared;32.84118249822499;0.9405220421249845;648.9560358208429
3125;x1_squared, x2_squared, x3, x4, x5, x5_squared, x6_squared;32.85644597416302;0.9404943987726504;649.0025016570308
3459;x1, x1_squared, x2_squared, x3, x4_squared, x5, x5_squared, x6_squared;32.21881997563028;0.9416491894773636;649.0427819515752
3475;x1, x1_squared, x2_squared, x3_squared, x4_squared, x5, x6, x6_squared;32.220359200142795;0.9416464018210203;649.0475592455522
3473;x1, x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared, x6;32.22096720240259;0.9416453006812304;649.0494462404164
3606;x1, x2_squared, x3, x3_squared, x4_squared, x5, x5_squared, x6;32.24895992113531;0.9415946036715938;649.1362858623636
1943;x1, x2_squared, x3, x4, x5, x6_squared;33.57597720196048;0.9391912712723234;649.1687913442325
3477;x1, x1_squared, x2_squared, x3_squared, x5, x5_squared, x6, x6_squared;32.26125268301755;0.9415723405154653;649.1743969196204
1961;x1, x2_squared, x3_squared, x4, x5, x5_squared;33.59806451095423;0.9391512694229998;649.2345527878691
1250;x1_squared, x2_squared, x4, x5, x6_squared;34.28242254034684;0.9379118433442999;649.2509826846957
1717;x1, x1_squared, x2_squared, x4_squared, x5, x6;33.60744800838359;0.9391342751730255;649.2624775730202
1975;x1, x2_squared, x3_squared, x5, x6, x6_squared;33.611341925305666;0.9391272229840042;649.274063371962
1968;x1, x2_squared, x3_squared, x4_squared, x5, x6;33.61277646203699;0.9391246249254452;649.2783312947432
1973;x1, x2_squared, x3_squared, x5, x5_squared, x6;33.62344321644536;0.9391053065964113;649.3100604863868
1724;x1, x1_squared, x2_squared, x5, x6, x6_squared;33.6269999510009;0.9390988650711076;649.3206380659277
3603;x1, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6_squared;32.30938767835381;0.9414851642627504;649.3234894606989
3900;x1, x1_squared, x2_squared, x3, x4, x5, x5_squared, x6, x6_squared;31.689134356529113;0.9426084916870696;649.3850923757045
1716;x1, x1_squared, x2_squared, x4_squared, x5, x5_squared;33.64914995069032;0.939058749684016;649.3864860685918
1718;x1, x1_squared, x2_squared, x4_squared, x5, x6_squared;33.66564463282159;0.9390288765206787;649.4354936680757
3143;x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared, x6;33.03300545392318;0.9401746357038212;649.538429331419
3140;x1_squared, x2_squared, x3_squared, x4, x5, x5_squared, x6_squared;33.03445061879881;0.9401720183968592;649.5428041475894
403;x1, x2_squared, x5, x6;35.07785551110419;0.936471251833027;649.5447100662294
3145;x1_squared, x2_squared, x3_squared, x4_squared, x5, x6, x6_squared;33.045420118164515;0.9401521517729573;649.5760048767802
1947;x1, x2_squared, x3, x4_squared, x5, x5_squared;33.71474505514899;0.9389399518039455;649.581234680396
3957;x1, x2_squared, x3, x3_squared, x4, x5, x5_squared, x6, x6_squared;31.752339013326264;0.9424940230952432;649.5843458745629
3147;x1_squared, x2_squared, x3_squared, x5, x5_squared, x6, x6_squared;33.05752592414301;0.9401302272086373;649.6126320071537
3474;x1, x1_squared, x2_squared, x3_squared, x4_squared, x5, x5_squared, x6_squared;32.41360444557649;0.9412964195215683;649.6455291373939
1963;x1, x2_squared, x3_squared, x4, x5, x6_squared;33.75275982476781;0.9388711040739304;649.6939252970401
1262;x1_squared, x2_squared, x5, x6, x6_squared;34.44113795961622;0.9376243972688751;649.7128787223711
